symbol,side,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_bar,exit_bar,duration_bars,exit_time,strategy,confidence
BTC/USDT:USDT,SELL,67039.58344,66168.517725,0.0007458280233013333,0.5900550195162462,0.011801100390324924,partial_tp1,277,288,11,2026-03-01 16:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,67039.58344,65487.38733,0.0011187420349519999,1.6475489389668307,0.02196731918622441,partial_tp2,277,301,24,2026-03-01 20:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,67039.58344,67010.38844999998,0.0011187420349519999,-0.05731874047946259,-0.0007642498730595012,time_stop,277,339,62,2026-03-02 05:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,65997.86244,65952.397305,0.0017762022679041639,-0.221377486263321,-0.0018884746602255455,time_stop,347,367,20,2026-03-02 12:30:00+00:00,ensemble,0.1172
BTC/USDT:USDT,SELL,65556.28546,66011.47287252196,0.00174235574704718,-0.9306411081052464,-0.00814762556745806,stop_loss,374,375,1,2026-03-02 14:30:00+00:00,ensemble,0.1142
BTC/USDT:USDT,BUY,69551.228235,68766.23288035717,0.001688138007476289,-1.465279871788764,-0.012479805940727453,stop_loss,379,380,1,2026-03-02 15:45:00+00:00,ensemble,0.1174
BTC/USDT:USDT,SELL,69095.6349,69916.07264422314,0.0028944123608456336,-2.616099470954703,-0.01308106901481946,stop_loss,380,384,4,2026-03-02 16:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,66662.68468499999,67707.20946,0.0005886054052276504,0.5673584208630342,0.014459406234053214,partial_tp1,450,461,11,2026-03-03 12:00:00+00:00,ensemble,0.157
BTC/USDT:USDT,BUY,66662.68468499999,66430.768,0.0017658162156829514,-0.5505333892318589,-0.004676870697365453,time_stop,450,471,21,2026-03-03 14:30:00+00:00,ensemble,0.157
BTC/USDT:USDT,SELL,70975.8943,71672.00925369794,0.0019155617245593527,-1.49740167967883,-0.011013650529376341,stop_loss,544,547,3,2026-03-04 09:30:00+00:00,ensemble,0.136
