symbol,side,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_bar,exit_bar,duration_bars,exit_time,strategy,confidence
BTC/USDT:USDT,SELL,90605.124775,90856.48616961783,0.0011964003169709226,-0.43098928950633353,-0.003975915954855475,stop_loss,255,268,13,2025-11-29 15:15:00+00:00,ensemble,0.1084
BTC/USDT:USDT,SELL,90324.924945,90643.77877840753,0.001113708805282723,-0.47603818515452934,-0.004732193864560005,stop_loss,279,281,2,2025-11-29 18:30:00+00:00,ensemble,0.1006
BTC/USDT:USDT,SELL,90858.038255,90961.167855,0.0015209162285946187,-0.3227705510342052,-0.0023357440655980867,time_stop,317,333,16,2025-11-30 07:30:00+00:00,ensemble,0.1382
BTC/USDT:USDT,SELL,91642.86564500001,91608.7815,0.0021821164433480015,-0.1655502862414353,-0.0008278532404352414,time_stop,357,383,26,2025-11-30 20:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,90405.18,90022.54640912692,0.002211953928234658,-1.0858265653220875,-0.005429890485462725,stop_loss,398,399,1,2025-12-01 00:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,88964.45999999999,88441.48731990356,0.002247530941034823,-1.4146324932676728,-0.007074917877187917,stop_loss,399,400,1,2025-12-01 00:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,88419.74777999999,87851.20287655617,0.0022610569343629212,-1.5246475896135985,-0.007626208972180292,stop_loss,400,401,1,2025-12-01 00:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,87779.20766999999,87162.51887568644,0.0022772088767567394,-1.6433565081702233,-0.00822123882632858,stop_loss,401,402,1,2025-12-01 00:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,87043.5,86380.75983312707,0.00229607867067195,-1.760621007742449,-0.00880932778177354,stop_loss,402,411,9,2025-12-01 03:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,85798.37775,86754.17121500001,0.000624460279854734,0.532203726827433,0.009933310605292997,partial_tp1,419,433,14,2025-12-01 08:30:00+00:00,ensemble,0.2145
BTC/USDT:USDT,BUY,85798.37775,85840.248405,0.001873380839564202,-0.11448702532372558,-0.0007122806082775137,time_stop,419,447,28,2025-12-01 12:00:00+00:00,ensemble,0.2145
BTC/USDT:USDT,BUY,85926.131595,85514.98366519972,0.0015395630249790365,-0.7913547917266535,-0.0059820288591498905,stop_loss,447,449,2,2025-12-01 12:30:00+00:00,ensemble,0.1324
BTC/USDT:USDT,BUY,85526.742,85090.26660797208,0.002336298962360504,-1.2589044095938342,-0.006300317124118926,stop_loss,449,450,1,2025-12-01 12:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,85473.35531999999,84981.3172138855,0.002337463642938718,-1.389180143873226,-0.006953171633543619,stop_loss,450,460,10,2025-12-01 15:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,83981.86995,85099.438995,0.0005946613150449539,0.6042474098371864,0.012099281192928607,partial_tp1,461,465,4,2025-12-01 16:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,83981.86995,86127.104905,0.0008919919725674309,1.8224908551116592,0.02432869822145473,partial_tp2,461,484,23,2025-12-01 21:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,83981.86995,83839.53926,0.0008919919725674309,-0.2167750428341371,-0.002893761899689493,time_stop,461,6136,5675,2026-01-29 18:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,83960.01903,83731.03354,0.0012160730702350608,-0.40081783175341923,-0.003925679452552547,time_stop,6143,6164,21,2026-01-30 01:15:00+00:00,ensemble,0.1022
BTC/USDT:USDT,BUY,82509.25401,81699.23695497662,0.002421537586331795,-2.2000689640288353,-0.011011396969996371,stop_loss,6166,6168,2,2026-01-30 02:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81506.09268,82346.176315,0.0006127003879648246,0.4544841598181098,0.00910081994134187,partial_tp1,6168,6171,3,2026-01-30 03:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81506.09268,83217.91023,0.000919050581947237,1.482413101073918,0.019789724856357722,partial_tp2,6168,6180,12,2026-01-30 05:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81506.09268,81547.206,0.000919050581947237,-0.05212731675237571,-0.0006958824468580324,time_stop,6168,6312,144,2026-01-31 14:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81628.794,81124.01905791134,0.002447579390000722,-1.4744870033881077,-0.00738007509854183,stop_loss,6312,6313,1,2026-01-31 14:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81036.27789,80478.35969918696,0.002465111543697862,-1.6142215311706236,-0.008080664492703215,stop_loss,6313,6320,7,2026-01-31 16:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,78886.193385,77888.00403311869,0.001268476988342591,-1.3854988999445117,-0.01384594468897109,stop_loss,6323,6329,6,2026-01-31 18:30:00+00:00,ensemble,0.1002
BTC/USDT:USDT,BUY,78077.39919,78116.092415,0.0018160116108010746,-0.09992217071238753,-0.0007047221159236208,time_stop,6330,6346,16,2026-01-31 22:45:00+00:00,ensemble,0.142
BTC/USDT:USDT,SELL,78799.94032000001,78772.636635,0.002534284549226043,-0.17040494126282224,-0.0008532983768761536,time_stop,6349,6365,16,2026-02-01 03:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,78460.74000500001,77657.42930999999,0.00034169273669917524,0.24247876308124944,0.009044520780275577,partial_tp1,6395,6411,16,2026-02-01 15:00:00+00:00,ensemble,0.1074
BTC/USDT:USDT,SELL,78460.74000500001,76727.08437,0.0005125391050487629,0.8408424104538773,0.020909093392064253,partial_tp2,6395,6432,37,2026-02-01 20:15:00+00:00,ensemble,0.1074
BTC/USDT:USDT,SELL,78460.74000500001,78543.29202,0.0005125391050487629,-0.09059355952594592,-0.0022527755180962524,time_stop,6395,6505,110,2026-02-02 14:30:00+00:00,ensemble,0.1074
BTC/USDT:USDT,SELL,77805.86760499999,78574.79394569798,0.003860579638096477,-3.3307333727594957,-0.011088556225712778,stop_loss,6506,6508,2,2026-02-02 15:15:00+00:00,ensemble,0.3008
BTC/USDT:USDT,SELL,78981.95926500001,78227.824365,0.0006319522359183337,0.4169677916751315,0.00835392076826342,partial_tp1,6509,6529,20,2026-02-02 20:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,78981.95926500001,78931.86621,0.0018958567077550009,-0.08465993683069185,-0.0005653853196418376,time_stop,6509,6541,32,2026-02-02 23:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,77982.519235,78530.8947066799,0.0017153950303247679,-1.1017699583445357,-0.00823624994865055,stop_loss,6555,6557,2,2026-02-03 03:30:00+00:00,ensemble,0.134
BTC/USDT:USDT,SELL,78272.993925,78340.07045999999,0.0015150018778771653,-0.24398252847249496,-0.002057470470406381,time_stop,6581,6597,16,2026-02-03 13:30:00+00:00,ensemble,0.1188
BTC/USDT:USDT,BUY,77212.14678,78093.263835,0.0006463718548555507,0.5092982373882242,0.010204790845617383,partial_tp1,6603,6606,3,2026-02-03 15:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,77212.14678,76621.08542302596,0.001939115564566652,-1.3251165258697333,-0.008850437719895937,stop_loss,6603,6609,6,2026-02-03 16:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,76791.82672499999,75990.53644042973,0.0025994266092320382,-2.3211832115711957,-0.01162831697789021,stop_loss,6609,6611,2,2026-02-03 17:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,75736.92954,74913.46008978809,0.0020553152912394946,-1.8782697825514911,-0.012066236240896623,stop_loss,6611,6614,3,2026-02-03 17:45:00+00:00,ensemble,0.156
BTC/USDT:USDT,BUY,74953.247895,74106.73786897401,0.002640772593981446,-2.4716205924187857,-0.012487064186938304,stop_loss,6614,6616,2,2026-02-03 18:15:00+00:00,ensemble,0.1984
