symbol,side,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_bar,exit_bar,duration_bars,exit_time,strategy,confidence
BTC/USDT:USDT,BUY,81506.09268,82346.176315,0.0006122779289503173,0.45417079143441463,0.00910081994134187,partial_tp1,2726,2729,3,2026-01-30 03:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81506.09268,83217.91023,0.000918416893425476,1.481390972167076,0.019789724856357726,partial_tp2,2726,2738,12,2026-01-30 05:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81506.09268,81547.206,0.000918416893425476,-0.05209137478906593,-0.0006958824468580326,time_stop,2726,2870,144,2026-01-31 14:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81628.794,81124.01905791134,0.002445891775634323,-1.473470339552748,-0.007380075098541831,stop_loss,2870,2871,1,2026-01-31 14:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81036.27789,80478.35969918696,0.0024634118408514843,-1.6131085199001074,-0.008080664492703213,stop_loss,2871,2878,7,2026-01-31 16:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,79159.66005,78145.31168479969,0.002521403757877297,-2.7955593879317227,-0.01400626717624717,stop_loss,2882,2886,4,2026-01-31 18:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,78077.39919,78116.092415,0.001303375280867195,-0.07171544859213125,-0.0007047221159236209,time_stop,2888,2904,16,2026-01-31 22:45:00+00:00,ensemble,0.102
BTC/USDT:USDT,SELL,78799.94032000001,78772.636635,0.002532186166833747,-0.17026384632207642,-0.0008532983768761536,time_stop,2907,2923,16,2026-02-01 03:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,74674.9188,76254.83351,0.0006680044543573793,0.9948970156818637,0.019944539378782655,partial_tp1,3019,3020,1,2026-02-02 03:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,74674.9188,76254.83351,0.001002006681536069,1.4923455235227956,0.019944539378782652,partial_tp2,3019,3020,1,2026-02-02 03:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,74674.9188,74643.07979,0.001002006681536069,-0.12167348010995377,-0.00162611236952555,time_stop,3019,3173,154,2026-02-03 18:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,74717.76021,73862.50901100069,0.001626711438360708,-1.5362652421577923,-0.012639556617832236,stop_loss,3173,3174,1,2026-02-03 18:15:00+00:00,ensemble,0.1218
BTC/USDT:USDT,BUY,73763.6634,74545.00885000001,0.00039631942134626307,0.27439581231548715,0.00938619660056103,partial_tp1,3175,3177,2,2026-02-03 19:00:00+00:00,ensemble,0.1172
BTC/USDT:USDT,BUY,73763.6634,75624.60878000001,0.0005944791320193946,1.0530082680102393,0.024013346613313738,partial_tp2,3175,3182,7,2026-02-03 20:15:00+00:00,ensemble,0.1172
BTC/USDT:USDT,BUY,73763.6634,73076.46349000001,0.0005944791320193946,-0.4609020407281146,-0.010510649151598342,time_stop,3175,3263,88,2026-02-04 16:30:00+00:00,ensemble,0.1172
BTC/USDT:USDT,BUY,73672.82800499999,72662.76765951952,0.002134552296078599,-2.343443218657509,-0.014901853676699753,stop_loss,3264,3266,2,2026-02-04 17:15:00+00:00,ensemble,0.1576
BTC/USDT:USDT,BUY,72805.56459,73964.99900000001,0.0004734121474443771,0.507200553244554,0.014715524532765888,partial_tp1,3267,3271,4,2026-02-04 18:30:00+00:00,ensemble,0.1382
BTC/USDT:USDT,BUY,72805.56459,72603.650015,0.0014202364423331313,-0.41067571703302513,-0.003971675865593174,time_stop,3267,3283,16,2026-02-04 21:30:00+00:00,ensemble,0.1382
BTC/USDT:USDT,BUY,71561.28276,70541.39034502598,0.002788123460102494,-3.0813058469460914,-0.015443462948302174,stop_loss,3305,3314,9,2026-02-05 05:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,71701.081525,70893.559065,0.0006954569615233053,0.5020960551088925,0.010069104402480733,partial_tp1,3330,3336,6,2026-02-05 10:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,71701.081525,70100.43269999999,0.001043185442284958,1.581018387250445,0.02113730900888264,partial_tp2,3330,3338,8,2026-02-05 11:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,71701.081525,66305.105985,0.001043185442284958,5.542623502800307,0.07410169713606701,end_of_period,3330,4031,701,2026-02-12 16:30:00+00:00,ensemble,0.2
