symbol,side,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_bar,exit_bar,duration_bars,exit_time,strategy,confidence
BTC/USDT:USDT,BUY,88280.20804499999,89509.74274000002,0.000566378366196339,0.635964022624786,0.012719280452495723,partial_tp1,279,284,5,2025-12-07 15:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,88280.20804499999,90678.548045,0.0008495675492945084,1.9463293050732955,0.02595105740097728,partial_tp2,279,290,11,2025-12-07 17:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,88280.20804499999,88338.48866,0.0008495675492945084,-0.040516388734618373,-0.0005402185164615784,time_stop,279,982,703,2025-12-14 22:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,88070.45322,87619.87231233667,0.0020397947750429874,-1.1341159060136654,-0.0063130718947688015,stop_loss,986,987,1,2025-12-14 23:30:00+00:00,ensemble,0.1796
BTC/USDT:USDT,BUY,88082.45922,89033.650905,0.00035369567493914527,0.29884526375462245,0.009592398150631449,partial_tp1,987,995,8,2025-12-15 01:30:00+00:00,ensemble,0.1246
BTC/USDT:USDT,BUY,88082.45922,89818.82812,0.000530543512408718,0.864588630734825,0.018501165181205315,partial_tp2,987,1022,35,2025-12-15 08:15:00+00:00,ensemble,0.1246
BTC/USDT:USDT,BUY,88082.45922,88005.984995,0.000530543512408718,-0.0966264529532812,-0.0020676908108810416,time_stop,987,1048,61,2025-12-15 14:45:00+00:00,ensemble,0.1246
BTC/USDT:USDT,BUY,88094.03500499998,87550.56693023174,0.0013034753929885234,-0.8457663122555553,-0.007365479806805931,stop_loss,1048,1049,1,2025-12-15 15:00:00+00:00,ensemble,0.1148
BTC/USDT:USDT,BUY,87520.65845999999,86928.68226116609,0.0022855469504341826,-1.5922166911887516,-0.007959787043706859,stop_loss,1049,1050,1,2025-12-15 15:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,86914.685625,86274.02763969816,0.0023011154935581217,-1.7133443548914564,-0.008566690518483399,stop_loss,1050,1055,5,2025-12-15 16:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,86186.39524499999,86268.77283,0.001225045925984609,-0.22767562553587406,-0.0021563807758370216,time_stop,1082,1109,27,2025-12-16 06:00:00+00:00,ensemble,0.1056
BTC/USDT:USDT,SELL,86358.95892,86776.00075354284,0.002188122768742759,-1.1398430598895397,-0.006032064488289295,stop_loss,1111,1127,16,2025-12-16 10:30:00+00:00,ensemble,0.189
BTC/USDT:USDT,SELL,87452.30197500001,87945.3691296849,0.001259731859210291,-0.7537048240798404,-0.006841509529603217,stop_loss,1239,1240,1,2025-12-17 14:45:00+00:00,ensemble,0.1102
BTC/USDT:USDT,SELL,90151.391755,88752.103875,0.0005544119576530127,0.7162701905250185,0.01433084678418566,partial_tp1,1241,1243,2,2025-12-17 15:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,90151.391755,87277.05672,0.0008316179364795189,2.30181696244137,0.030702553915497352,partial_tp2,1241,1244,3,2025-12-17 15:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,90151.391755,90123.87942,0.0008316179364795189,-0.0670723381472647,-0.0008946376327076515,time_stop,1241,1709,468,2025-12-22 12:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,90118.25833,89194.61501999998,0.0003195530071156204,0.2607730164766088,0.009055385680022099,partial_tp1,1711,1736,25,2025-12-22 18:45:00+00:00,ensemble,0.1152
BTC/USDT:USDT,SELL,90118.25833,88096.45621499998,0.00047932951067343064,0.9178552753108675,0.021248449778745446,partial_tp2,1711,1740,29,2025-12-22 19:45:00+00:00,ensemble,0.1152
BTC/USDT:USDT,SELL,90118.25833,90168.611775,0.00047932951067343064,-0.07598598248953621,-0.001759083786134692,time_stop,1711,2348,637,2025-12-29 03:45:00+00:00,ensemble,0.1152
BTC/USDT:USDT,SELL,90078.48822500001,88276.966425,0.000365246370017709,0.6189130885275076,0.018811467205992867,partial_tp1,2348,2371,23,2025-12-29 09:30:00+00:00,ensemble,0.1316
BTC/USDT:USDT,SELL,90078.48822500001,88276.966425,0.0005478695550265635,0.9283696327912615,0.018811467205992867,partial_tp2,2348,2371,23,2025-12-29 09:30:00+00:00,ensemble,0.1316
BTC/USDT:USDT,SELL,90078.48822500001,90100.87792500001,0.0005478695550265635,-0.07149550847071935,-0.0014487068140402253,time_stop,2348,2782,434,2026-01-02 16:15:00+00:00,ensemble,0.1316
BTC/USDT:USDT,SELL,90094.70011500001,90798.29926101182,0.0021247991060878023,-1.7256236065130484,-0.009014236626580466,stop_loss,2783,2786,3,2026-01-02 17:15:00+00:00,ensemble,0.1914
BTC/USDT:USDT,SELL,90559.207745,89460.708,0.0005366657803054995,0.5315609056835293,0.01093746091885058,partial_tp1,2786,2842,56,2026-01-03 07:15:00+00:00,ensemble,0.1944
BTC/USDT:USDT,SELL,90559.207745,90518.45661,0.0016099973409164988,-0.10931151587720167,-0.0007497356183169071,time_stop,2786,2898,112,2026-01-03 21:15:00+00:00,ensemble,0.1944
BTC/USDT:USDT,SELL,90558.95787,90766.42733138119,0.0022086005013623945,-0.6985023584231776,-0.003492362323294663,stop_loss,2899,2902,3,2026-01-03 22:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,91052.77084000001,91381.67434579405,0.0021964690131045495,-0.9628533222421598,-0.004814396847689725,stop_loss,2910,2912,2,2026-01-04 00:45:00+00:00,ensemble,0.2
