symbol,side,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_bar,exit_bar,duration_bars,exit_time,strategy,confidence
BTC/USDT:USDT,BUY,94654.48358999999,94369.65133506562,0.002112947981062458,-0.8414746365622456,-0.0042073731828112275,stop_loss,314,316,2,2026-01-18 23:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,93719.97657,93337.46239361269,0.002133837179930366,-1.0557130422515528,-0.0052790094265116215,stop_loss,316,317,1,2026-01-19 00:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,92494.834305,92465.51411500001,0.0021618726899607452,-0.3033029536103188,-0.0015168025339594557,time_stop,317,340,23,2026-01-19 05:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,92723.225195,93035.27695893958,0.0021564822596155117,-0.9132850416980411,-0.004567430267241936,stop_loss,349,350,1,2026-01-19 08:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,93107.05318500001,93205.60951499999,0.0021473961171260495,-0.4516917334321827,-0.0022591621195660935,time_stop,351,367,16,2026-01-19 12:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,91457.776035,91064.68680311435,0.0017313292522624633,-0.870170773376977,-0.00549546174615242,stop_loss,433,438,5,2026-01-20 06:15:00+00:00,ensemble,0.1584
BTC/USDT:USDT,BUY,91083.49899,91103.24559,0.0011632511202376477,-0.1041871062641811,-0.0009833334000247421,time_stop,441,462,21,2026-01-20 12:15:00+00:00,ensemble,0.106
BTC/USDT:USDT,BUY,90349.66225499999,89822.45671735932,0.0022126170536203977,-1.4056951051619433,-0.007031667780129654,stop_loss,473,483,10,2026-01-20 17:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,89820.34773000001,89431.271995,0.002109625243301882,-1.0476962372370116,-0.005529111380506629,time_stop,484,500,16,2026-01-20 21:45:00+00:00,ensemble,0.1896
BTC/USDT:USDT,BUY,88553.43458999999,87939.54658449843,0.002256943918581534,-1.6245116570273623,-0.00812824254122768,stop_loss,504,506,2,2026-01-20 23:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,88164.08001,89048.36354500001,0.000566635656527018,0.440817647831636,0.008823957203191707,partial_tp1,506,513,7,2026-01-21 01:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,88164.08001,89883.825605,0.000849953484790527,1.370904298721134,0.01829448967706639,partial_tp2,506,531,25,2026-01-21 05:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,88164.08001,88113.33129500001,0.000849953484790527,-0.1330306071800091,-0.0017752713096449433,time_stop,506,575,69,2026-01-21 16:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,87823.89,89601.83667,0.0003641127155921789,0.6086112122995356,0.019032306972487832,partial_tp1,578,586,8,2026-01-21 19:15:00+00:00,ensemble,0.128
BTC/USDT:USDT,BUY,87823.89,89601.83667,0.0005461690733882683,0.9129168184493035,0.019032306972487836,partial_tp2,578,586,8,2026-01-21 19:15:00+00:00,ensemble,0.128
BTC/USDT:USDT,BUY,87823.89,87860.76764,0.0005461690733882683,-0.03743068953551491,-0.0007803475180158146,time_stop,578,957,379,2026-01-25 16:00:00+00:00,ensemble,0.128
BTC/USDT:USDT,BUY,88082.13905999999,87733.81891823844,0.002269369288042803,-1.029861833350558,-0.0051521196168881084,stop_loss,958,959,1,2026-01-25 16:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,87974.91547499999,87606.00365054749,0.0021469465043870294,-1.0182116562675332,-0.005390859125776615,stop_loss,959,965,6,2026-01-25 18:00:00+00:00,ensemble,0.189
BTC/USDT:USDT,BUY,87463.720005,86957.27085312961,0.001725134770092445,-1.0542328707534356,-0.006986916933676391,stop_loss,968,970,2,2026-01-25 19:15:00+00:00,ensemble,0.151
BTC/USDT:USDT,BUY,86749.99332,86163.5272352446,0.0022528257673518526,-1.5549323281931247,-0.0079563602332798,stop_loss,971,972,1,2026-01-25 19:45:00+00:00,ensemble,0.1956
BTC/USDT:USDT,SELL,86799.808385,87403.72270752603,0.0019933783298747257,-1.412181849944872,-0.008161728169252222,stop_loss,990,993,3,2026-01-26 01:00:00+00:00,ensemble,0.1732
BTC/USDT:USDT,SELL,87606.16500500002,87908.94250499998,0.002189100872915499,-0.8933426545851002,-0.004658194597180191,time_stop,994,1010,16,2026-01-26 05:15:00+00:00,ensemble,0.192
BTC/USDT:USDT,BUY,88602.81926999999,88347.794005,0.0011678110634797299,-0.4218082562570783,-0.004076570429032459,time_stop,1094,1110,16,2026-01-27 06:15:00+00:00,ensemble,0.1036
BTC/USDT:USDT,SELL,89349.99265500001,89426.84107499999,0.0012898919028167526,-0.23748782884596184,-0.0020605991647798666,time_stop,1169,1185,16,2026-01-28 01:00:00+00:00,ensemble,0.1154
BTC/USDT:USDT,BUY,89113.93469999998,89089.78282500002,0.0015017266229514976,-0.1968374738313794,-0.001470859815092048,time_stop,1194,1212,18,2026-01-28 07:45:00+00:00,ensemble,0.134
BTC/USDT:USDT,BUY,88647.86177999999,88207.18782438234,0.0013338487291545426,-0.7293311255677253,-0.006168078669931756,stop_loss,1284,1287,3,2026-01-29 02:30:00+00:00,ensemble,0.1184
BTC/USDT:USDT,BUY,87951.01353,87906.034995,0.0022708088131605567,-0.3417402950692393,-0.0017110975539090187,time_stop,1288,1309,21,2026-01-29 08:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,88496.62619999998,88127.97845570462,0.0012615127686193546,-0.598742352966632,-0.0053631706367669955,stop_loss,1310,1311,1,2026-01-29 08:30:00+00:00,ensemble,0.1118
BTC/USDT:USDT,BUY,87977.50676999999,87945.555225,0.0011553847951999608,-0.1588716278485604,-0.0015629606617117476,time_stop,1317,1333,16,2026-01-29 14:00:00+00:00,ensemble,0.1018
BTC/USDT:USDT,BUY,85497.59743499999,84918.5597284139,0.002335714166899615,-1.5912926339753124,-0.007968497610732237,stop_loss,1338,1339,1,2026-01-29 15:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,84662.299995,83992.64813198165,0.0023583829369615765,-1.8179472985850762,-0.009104936104264301,stop_loss,1339,1348,9,2026-01-29 17:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,82509.25401,81699.23695497662,0.0024194833314329037,-2.1982025868671653,-0.01101139696999637,stop_loss,1380,1382,2,2026-01-30 02:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81506.09268,82346.176315,0.0006121806178895495,0.45409860878762215,0.00910081994134187,partial_tp1,1382,1385,3,2026-01-30 03:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81506.09268,83217.91023,0.0009182709268343242,1.48115553051534,0.01978972485635773,partial_tp2,1382,1394,12,2026-01-30 05:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81506.09268,81547.206,0.0009182709268343242,-0.05208309575972664,-0.0006958824468580324,time_stop,1382,1526,144,2026-01-31 14:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81628.794,81124.01905791134,0.002445503043145438,-1.4732361567495271,-0.00738007509854183,stop_loss,1526,1527,1,2026-01-31 14:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,81036.27789,80478.35969918696,0.0024630203238491443,-1.6128521440064436,-0.008080664492703215,stop_loss,1527,1534,7,2026-01-31 16:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,79159.66005,78145.31168479969,0.002521003024055772,-2.7951150817814976,-0.01400626717624717,stop_loss,1538,1542,4,2026-01-31 18:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,78077.39919,78116.092415,0.0013031681317521235,-0.07170405065330972,-0.0007047221159236209,time_stop,1544,1560,16,2026-01-31 22:45:00+00:00,ensemble,0.102
BTC/USDT:USDT,SELL,78799.94032000001,78772.636635,0.0025317837193335104,-0.1702367858080311,-0.0008532983768761536,time_stop,1563,1579,16,2026-02-01 03:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,74674.9188,76254.83351,0.000667898286522516,0.994738893888846,0.01994453937878266,partial_tp1,1675,1676,1,2026-02-02 03:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,74674.9188,76254.83351,0.001001847429783774,1.492108340833269,0.019944539378782655,partial_tp2,1675,1676,1,2026-02-02 03:45:00+00:00,ensemble,0.2
