symbol,side,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_bar,exit_bar,duration_bars,exit_time,strategy,confidence
BTC/USDT:USDT,BUY,68960.452995,68788.64847,0.0029002129671987665,-0.7379707494016863,-0.0036898537470084316,time_stop,275,291,16,2026-02-15 17:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,68727.1464,68297.86919676083,0.002502465414497557,-1.2799915718093806,-0.007442360688457485,stop_loss,293,295,2,2026-02-15 18:30:00+00:00,ensemble,0.172
BTC/USDT:USDT,BUY,68734.400025,68288.1753854384,0.002577519286459621,-1.362059613043967,-0.007688118098298013,stop_loss,295,297,2,2026-02-15 19:00:00+00:00,ensemble,0.1772
BTC/USDT:USDT,BUY,68211.30861,68976.684405,0.0005664300685995021,0.386907421489548,0.010013926035291974,partial_tp1,297,310,13,2026-02-15 22:15:00+00:00,ensemble,0.1546
BTC/USDT:USDT,BUY,68211.30861,68148.498705,0.0016992902057985063,-0.2457611874145837,-0.0021202611756928635,time_stop,297,330,33,2026-02-16 03:15:00+00:00,ensemble,0.1546
BTC/USDT:USDT,BUY,68388.04693499999,69470.257495,0.0003859073412819569,0.3857126808751284,0.0146150624580928,partial_tp1,331,366,35,2026-02-16 12:15:00+00:00,ensemble,0.1056
BTC/USDT:USDT,BUY,68388.04693499999,69728.35838,0.0005788610119229354,0.7278839180583202,0.01838686229782465,partial_tp2,331,368,37,2026-02-16 12:45:00+00:00,ensemble,0.1056
BTC/USDT:USDT,BUY,68388.04693499999,68396.434675,0.0005788610119229354,-0.04265218639992152,-0.0010774243785032639,time_stop,331,371,40,2026-02-16 13:30:00+00:00,ensemble,0.1056
BTC/USDT:USDT,SELL,69007.07920000001,68086.03600499999,0.0005693833224872899,0.477591514468087,0.012155090979086394,partial_tp1,422,434,12,2026-02-17 05:15:00+00:00,ensemble,0.1572
BTC/USDT:USDT,SELL,69007.07920000001,67137.42193499999,0.0008540749837309348,1.527060930632154,0.025909958587538882,partial_tp2,422,471,49,2026-02-17 14:30:00+00:00,ensemble,0.1572
BTC/USDT:USDT,SELL,69007.07920000001,69427.8207129162,0.0008540749837309348,-0.4302850717333798,-0.00730073578978468,stop_loss,422,1254,832,2026-02-25 18:15:00+00:00,ensemble,0.1572
BTC/USDT:USDT,BUY,68466.346065,67803.5873272083,0.002143991828370379,-1.5962462921937708,-0.010874257801346753,stop_loss,1272,1275,3,2026-02-25 23:30:00+00:00,ensemble,0.1468
BTC/USDT:USDT,BUY,67729.70793,68534.225745,0.00038453281935497843,0.27792473086778813,0.01067123241609111,partial_tp1,1275,1281,6,2026-02-26 01:00:00+00:00,ensemble,0.1042
BTC/USDT:USDT,BUY,67729.70793,67765.84013000001,0.0011535984580649354,-0.05210242298350536,-0.0006668436970475612,time_stop,1275,1335,60,2026-02-26 14:30:00+00:00,ensemble,0.1042
BTC/USDT:USDT,BUY,66924.33544499999,67646.06005,0.0005505136877283147,0.3528695670130108,0.00957771733467245,partial_tp1,1345,1357,12,2026-02-26 20:00:00+00:00,ensemble,0.1474
BTC/USDT:USDT,BUY,66924.33544499999,66964.590955,0.0016515410631849441,-0.0661902081287274,-0.0005988531013941808,time_stop,1345,1377,32,2026-02-27 01:00:00+00:00,ensemble,0.1474
BTC/USDT:USDT,BUY,66160.053495,65693.91921212693,0.0024028597680356024,-1.3101512785819993,-0.00824132747320939,stop_loss,1420,1427,7,2026-02-27 13:30:00+00:00,ensemble,0.159
BTC/USDT:USDT,BUY,65507.947604999994,65544.42139500001,0.0018892824423948713,-0.07964767281694034,-0.0006435498735845612,time_stop,1440,1457,17,2026-02-27 21:00:00+00:00,ensemble,0.1238
BTC/USDT:USDT,SELL,65800.233425,65801.70441,0.0022819665558881513,-0.1835434710719545,-0.0012223687290210737,time_stop,1467,1483,16,2026-02-28 03:30:00+00:00,ensemble,0.1502
BTC/USDT:USDT,BUY,65683.26522,65410.51318837037,0.0020485620772256906,-0.7198817142872886,-0.005350043081714061,stop_loss,1487,1494,7,2026-02-28 06:15:00+00:00,ensemble,0.1346
BTC/USDT:USDT,BUY,64602.495104999995,64254.81873931578,0.0016772875296793414,-0.7128316918977986,-0.006578550151972577,stop_loss,1494,1495,1,2026-02-28 06:30:00+00:00,ensemble,0.1084
BTC/USDT:USDT,BUY,64084.096034999995,63651.5231026459,0.0031194375060460016,-1.5884621980032503,-0.007946032406520503,stop_loss,1495,1496,1,2026-02-28 06:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,63247.618005,64024.261855000004,0.0007900477906253791,0.5532552373000154,0.011072048943070829,partial_tp1,1496,1499,3,2026-02-28 07:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,63247.618005,65073.88678000001,0.0011850716859380687,2.0730173069547133,0.027657577112085455,partial_tp2,1496,1524,28,2026-02-28 13:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,63247.618005,68883.830855,0.0011850716859380687,6.585365121135727,0.08785997253279479,end_of_period,1496,4031,2535,2026-03-26 16:30:00+00:00,ensemble,0.2
