symbol,side,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_bar,exit_bar,duration_bars,exit_time,strategy,confidence
BTC/USDT:USDT,SELL,88789.68295000002,89046.82939407826,0.0012456402177072983,-0.45322413975583176,-0.004097867448063578,stop_loss,259,260,1,2025-12-21 09:45:00+00:00,ensemble,0.1106
BTC/USDT:USDT,SELL,88848.37359000002,87978.68736,0.0004963287396237376,0.3789916590284204,0.008594304685347262,partial_tp1,260,275,15,2025-12-21 13:30:00+00:00,ensemble,0.1764
BTC/USDT:USDT,SELL,88848.37359000002,89116.90217581947,0.0014889862188712127,-0.5588280694898959,-0.004224137551586962,stop_loss,260,317,57,2025-12-22 00:00:00+00:00,ensemble,0.1764
BTC/USDT:USDT,SELL,90118.25833,89194.61501999998,0.00031955984635389454,0.2607785976752063,0.009055385680022099,partial_tp1,367,392,25,2025-12-22 18:45:00+00:00,ensemble,0.1152
BTC/USDT:USDT,SELL,90118.25833,88096.45621499998,0.0004793397695308418,0.9178749197228717,0.021248449778745442,partial_tp2,367,396,29,2025-12-22 19:45:00+00:00,ensemble,0.1152
BTC/USDT:USDT,SELL,90118.25833,90168.611775,0.0004793397695308418,-0.07598760878072473,-0.0017590837861346921,time_stop,367,1004,637,2025-12-29 03:45:00+00:00,ensemble,0.1152
BTC/USDT:USDT,SELL,90078.48822500001,88276.966425,0.00036525418720890313,0.6189263348246449,0.018811467205992867,partial_tp1,1004,1027,23,2025-12-29 09:30:00+00:00,ensemble,0.1316
BTC/USDT:USDT,SELL,90078.48822500001,88276.966425,0.0005478812808133547,0.9283895022369674,0.018811467205992867,partial_tp2,1004,1027,23,2025-12-29 09:30:00+00:00,ensemble,0.1316
BTC/USDT:USDT,SELL,90078.48822500001,90100.87792500001,0.0005478812808133547,-0.07149703865446687,-0.0014487068140402255,time_stop,1004,1438,434,2026-01-02 16:15:00+00:00,ensemble,0.1316
BTC/USDT:USDT,SELL,90094.70011500001,90798.29926101182,0.002124844582134178,-1.7256605391994997,-0.009014236626580468,stop_loss,1439,1442,3,2026-01-02 17:15:00+00:00,ensemble,0.1914
BTC/USDT:USDT,SELL,90559.207745,89460.708,0.0005366772663033258,0.531572282424196,0.01093746091885058,partial_tp1,1442,1498,56,2026-01-03 07:15:00+00:00,ensemble,0.1944
BTC/USDT:USDT,SELL,90559.207745,90518.45661,0.0016100317989099773,-0.10931385541864408,-0.0007497356183169072,time_stop,1442,1554,112,2026-01-03 21:15:00+00:00,ensemble,0.1944
BTC/USDT:USDT,SELL,90558.95787,90766.42733138119,0.0022086477709694547,-0.6985173081309193,-0.0034923623232946633,stop_loss,1555,1558,3,2026-01-03 22:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,91052.77084000001,91381.67434579405,0.002196516023067241,-0.9628739297255735,-0.004814396847689725,stop_loss,1566,1568,2,2026-01-04 00:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,91238.667845,91584.44901948345,0.0011024902875259202,-0.5021568128842916,-0.004992127300410797,stop_loss,1569,1583,14,2026-01-04 04:30:00+00:00,ensemble,0.1006
