symbol,side,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_bar,exit_bar,duration_bars,exit_time,strategy,confidence
BTC/USDT:USDT,SELL,71792.21593500001,71855.859975,0.0017745656453249299,-0.2658882912298066,-0.0020870352529812133,time_stop,257,292,35,2026-03-15 17:45:00+00:00,ensemble,0.1274
BTC/USDT:USDT,SELL,72442.80047999999,72951.12677898268,0.0027607254400579114,-1.6441849737402803,-0.008221143459280034,stop_loss,314,317,3,2026-03-16 00:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,73659.102025,74218.69306904882,0.0024459377799449255,-1.5857448074591327,-0.008801596860157374,stop_loss,333,336,3,2026-03-16 04:45:00+00:00,ensemble,0.1802
BTC/USDT:USDT,BUY,73171.56749999999,73930.87607,0.0006830866498744593,0.4583833180823253,0.009170872331770238,partial_tp1,352,369,17,2026-03-16 13:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,BUY,73171.56749999999,73099.49197,0.002049259949623378,-0.3275499513533625,-0.0021844299793357213,time_stop,352,375,23,2026-03-16 14:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,74622.97984500001,75147.86830980222,0.0026792376922118075,-1.6470639800477893,-0.008238092005599244,stop_loss,406,413,7,2026-03-17 00:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,75042.6599,75634.1388955519,0.002607874832095778,-1.7782709250289195,-0.009086632533253786,stop_loss,414,417,3,2026-03-17 01:00:00+00:00,ensemble,0.1958
BTC/USDT:USDT,SELL,75895.8331,74981.26189499999,0.0006274078850193773,0.5170122979874743,0.010857578266744328,partial_tp1,418,425,7,2026-03-17 03:00:00+00:00,ensemble,0.1906
BTC/USDT:USDT,SELL,75895.8331,74088.40569,0.000941111827529066,1.6163001483103026,0.022628869024510438,partial_tp2,418,431,13,2026-03-17 04:30:00+00:00,ensemble,0.1906
BTC/USDT:USDT,SELL,75895.8331,75893.00753999999,0.000941111827529066,-0.08305099599253275,-0.0011627482139594293,time_stop,418,3158,2740,2026-04-14 14:15:00+00:00,ensemble,0.1906
BTC/USDT:USDT,SELL,75817.15246000001,75051.12680999999,0.0006591687776135406,0.44527159579489595,0.008909655144255268,partial_tp1,3158,3160,2,2026-04-14 14:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,75817.15246000001,74335.44915,0.000988753166420311,1.375960523285086,0.01835484061167036,partial_tp2,3158,3175,17,2026-04-14 18:30:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,75817.15246000001,75818.27019,0.000988753166420311,-0.0910631616486885,-0.0012147512878246593,time_stop,3158,3424,266,2026-04-17 08:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,75864.86859000001,76196.25832462694,0.002635472860257401,-1.1138204356273493,-0.005570778920869391,stop_loss,3425,3426,1,2026-04-17 09:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,76246.81752000001,75262.33236,0.0006554946563992231,0.5857366987991841,0.011719566785034925,partial_tp1,3426,3430,4,2026-04-17 10:15:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,76246.81752000001,76627.3151292468,0.0019664839691976694,-0.928617167597685,-0.006193335068869798,stop_loss,3426,3441,15,2026-04-17 13:00:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,76547.716995,77089.74840166645,0.002611582370391381,-1.6563018034854924,-0.008285209680987398,stop_loss,3442,3444,2,2026-04-17 13:45:00+00:00,ensemble,0.2
BTC/USDT:USDT,SELL,77301.44994,77936.22643298304,0.0016341557208085352,-1.189533159600958,-0.00941662930477782,stop_loss,3444,3447,3,2026-04-17 14:30:00+00:00,ensemble,0.1264
BTC/USDT:USDT,SELL,77847.82661500001,77096.06876999998,0.00045054993714165053,0.29681847241478926,0.008462554915336463,partial_tp1,3448,3482,34,2026-04-17 23:15:00+00:00,ensemble,0.1404
BTC/USDT:USDT,SELL,77847.82661500001,76264.523205,0.0006758249057124758,1.007544099205759,0.019150643825690924,partial_tp2,3448,3527,79,2026-04-18 10:30:00+00:00,ensemble,0.1404
