datetime,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,bb_pct,atr,sma_fast,sma_slow,ema_12,ema_26,adx,obv,vol_ma,vol_ratio
2025-11-24 18:30:00+00:00,88359.2,88489.05,88200.0,88407.14,286.04929,68.6453606338565,529.1337235418468,345.6745362428587,183.45918729898813,88852.49357540117,85220.81142459883,87036.6525,0.8773698917173198,462.42754617250324,86682.35940000002,86377.5777,87724.06041314412,87194.92668960227,33.292117059759875,2653.5346100000006,87036.6525,0.7360752007479294
2025-11-24 18:45:00+00:00,88407.15,88732.25,88407.14,88715.31,267.88373,71.31870342690044,569.0126740258129,390.34216379944957,178.67051022636332,89072.78300661246,85256.05299338755,87164.418,0.9063405047321076,452.6191500173245,86713.437,86397.68095000001,87876.56034958348,87307.54767555767,35.12926524654713,2921.4183400000006,87164.418,0.6806309737816625
2025-11-24 19:00:00+00:00,88715.3,88834.62,88510.17,88683.47,402.18175,70.64847473676636,591.2324480628158,430.5202206521228,160.712227410693,89242.86191095352,85347.89408904647,87295.378,0.8563808646101648,443.46421073037254,86746.283,86418.38140000001,88000.7002958014,87409.46784773859,36.94697996206455,2519.2365900000004,87295.378,0.9923454616808324
2025-11-24 19:15:00+00:00,88683.47,88770.53,88500.0,88635.7,157.59124,69.5917923631851,598.0926989685831,464.0347163154149,134.0579826531682,89356.33567687172,85504.42732312826,87430.38149999999,0.8129146358917454,431.11176710677444,86780.7814,86438.04334999999,88098.3925579858,87500.29985901722,38.58819196011009,2361.6453500000002,87430.38149999999,0.38825259288280456
2025-11-24 19:30:00+00:00,88635.7,88803.37,88354.62,88436.67,338.15496,65.2151774262387,580.7746311714727,487.38269928662646,93.39193188484626,89345.6887974064,85801.34820259358,87573.51849999999,0.7435295020075775,432.37164088486196,86812.25379999999,86457.48895000001,88150.4352413726,87569.66061020113,39.43886601111827,2023.4903900000002,87573.51849999999,0.8786611968031327
2025-11-24 19:45:00+00:00,88436.66,88470.69,88115.16,88327.29,318.61759,62.87492940857598,551.8623600350256,500.2786314363063,51.58372859871935,89358.9430415725,86003.70895842751,87681.326,0.6925242722244008,426.88295225022887,86841.1924,86476.3544,88177.64366577682,87625.7813057418,39.211226561515915,1704.8728,87681.326,0.8543656524626289
2025-11-24 20:00:00+00:00,88327.29,88779.9,88327.29,88649.2,356.64409,66.66615674524769,548.6006962097599,509.94304439099704,38.65765181876287,89428.42864019288,86145.6653598071,87787.04699999999,0.7626302679670179,428.7205985180697,86868.0208,86496.52835,88250.19079411884,87701.59009790908,39.52950309843441,2061.51689,87787.04699999999,0.9884212643470206
2025-11-24 20:15:00+00:00,88649.2,88886.79,88601.8,88884.61,253.76417,69.14745333977996,558.5725471021287,519.6689449332234,38.90360216890531,89436.45030828702,86417.42269171297,87926.9365,0.8172125669677572,418.4541271953498,86904.7052,86517.96139999999,88347.7937488698,87789.22120176766,39.99205712667567,2315.28106,87926.9365,0.7073179710906258
2025-11-24 20:30:00+00:00,88884.61,88970.64,88754.32,88939.66,266.91571,69.7151749926264,564.4112046719092,528.6173968809605,35.79380779094868,89473.01051496151,86622.49248503849,88047.7515,0.8128934778300944,404.0159752528243,86945.02519999999,86539.84419999999,88438.85009519753,87874.43889052562,40.55222452662209,2582.1967699999996,88047.7515,0.750056123039327
2025-11-24 20:45:00+00:00,88939.66,89228.0,88939.65,89089.06,472.14349,71.26077614688032,574.4715636832989,537.7882302414282,36.68333344187067,89504.55875223108,86838.2062477689,88171.38249999999,0.8441696094062053,395.754119877623,86990.14660000001,86561.99055000002,88538.88238824406,87964.41082456076,41.447594675687576,3054.3402599999995,88171.38249999999,1.284153666734312
2025-11-24 21:00:00+00:00,89089.06,89132.0,88900.0,89047.14,217.50669,70.17851541400456,572.462881271349,544.7231604474124,27.739720823936636,89526.1510653505,87032.56893464953,88279.36000000002,0.8079024310236602,384.05739702922136,87034.37060000001,86583.68414999999,88617.07586697575,88044.6129857044,42.099318976742616,2836.8335699999993,88279.36000000002,0.611731304841844
2025-11-24 21:15:00+00:00,89047.15,89060.0,88862.8,88917.31,105.45589,66.79503251855385,554.0085246092931,546.5802332797886,7.428291329504532,89541.5097988155,87185.9432011845,88363.7265,0.7350107615538166,370.7104400985625,87073.4866,86605.18130000001,88663.26573359486,88109.25720898557,42.52883563310771,2731.377679999999,88363.7265,0.3086081824784153
2025-11-24 21:30:00+00:00,88917.31,89094.0,88775.52,88775.53,139.62845,63.21095996402414,521.9264101349545,541.6494686508217,-19.72305851586725,89548.15515822098,87306.75584177901,88427.4555,0.6552933908057675,366.97969437723634,87116.72459999999,86626.15955,88680.53715919566,88158.61074906071,42.50839120816075,2591.749229999999,88427.4555,0.4196668063142026
2025-11-24 21:45:00+00:00,88775.53,88880.55,88720.97,88766.15,139.13542,62.97022430932592,490.09470893556136,531.3385167077697,-41.243807772208356,89476.36638738043,87537.70961261957,88507.038,0.6336554274966777,352.16543049314816,87173.175,86646.9415,88693.70836547326,88203.6136565377,42.22542466129217,2452.613809999999,88507.038,0.43773059399385666
2025-11-24 22:00:00+00:00,88766.15,89091.96,88758.03,89035.49,130.385,66.87170785384939,481.0560289766581,521.2820191615474,-40.22599018488927,89314.28448650711,87903.70551349291,88608.99500000001,0.8023545708246583,350.86289974363814,87234.04460000001,86668.29359999999,88746.29015540045,88265.23412642379,42.39210035315658,2582.998809999999,88608.99500000001,0.42022199446334435
2025-11-24 22:15:00+00:00,89035.5,89039.51,88726.0,88784.35,158.51526,60.47369749571219,448.4583620119811,506.7172877316342,-58.25892571965312,89239.58957505022,88085.09442494976,88662.34199999999,0.6056808250683414,348.194835476235,87290.8334,86688.42025000001,88752.14551610808,88303.6871540961,42.38464033552007,2424.483549999999,88662.34199999999,0.5266767770898878
2025-11-24 22:30:00+00:00,88784.35,88935.75,88784.34,88844.39,95.85934,61.42393021349536,422.59775841272494,489.8933818678524,-67.29562345512744,89183.50291111764,88231.92308888237,88707.713,0.643631671044621,334.1387757993613,87349.59039999999,86710.52715,88766.33697516838,88343.73921675565,42.37771317628617,2520.342889999999,88707.713,0.34092874894320613
2025-11-24 22:45:00+00:00,88844.38,88844.39,88598.0,88636.54,138.22162,56.371531113075754,380.94004609521653,468.1027147133252,-87.16266861810868,89172.54873007578,88269.54026992423,88721.0445,0.4064189276966162,327.8710060994069,87405.815,86731.3378,88746.36820975786,88365.42816366264,41.3971547831144,2382.121269999999,88721.0445,0.535128169292297
2025-11-24 23:00:00+00:00,88636.54,88690.0,88500.03,88522.0,135.22694,53.74783889122863,334.82394617586397,441.44696100583303,-106.62301482996907,89170.89809187182,88274.72190812821,88722.81000000001,0.2759257569631381,318.0209342351636,87457.5952,86752.4581,88711.85002364127,88377.0260774654,40.013618100194,2246.894329999999,88722.81000000001,0.5747898526080801
2025-11-24 23:15:00+00:00,88522.01,88617.56,88500.0,88617.55,111.39722,55.604161752900374,302.4996633766423,413.6575014799949,-111.15783810335262,89155.11740356343,88316.33859643654,88735.72799999999,0.35910707448035495,303.7022960755089,87508.9514,86774.0058,88697.34232769646,88394.84266431982,38.7287575102299,2358.291549999999,88735.72799999999,0.496060247085359
2025-11-24 23:30:00+00:00,88617.55,88617.55,88321.0,88428.56,115.68825,51.22495094666816,258.6509556179808,382.6561923075921,-124.00523668961131,89152.92314608299,88320.67485391701,88736.799,0.12963096121496584,303.1914177844014,87555.65380000001,86794.1323,88655.99120035855,88397.34024474057,36.67847514374874,2242.603299999999,88736.799,0.535480107981991
2025-11-24 23:45:00+00:00,88428.56,88428.57,88252.5,88300.01,108.20839,48.43093216496747,211.09426485984295,348.3438068180423,-137.24954195819936,89173.7447544436,88258.3232455564,88716.034,0.04553831654476901,294.1113165140875,87600.0626,86813.57585000001,88601.22486184185,88390.13059698201,34.468524026196846,2134.394909999999,88716.034,0.5200774373711122
2025-11-25 00:00:00+00:00,88300.01,88300.01,88000.0,88032.92,233.30705,43.163114062512264,150.12279187429522,308.6996038292929,-158.5768119549977,89229.7517254147,88137.26127458528,88683.50649999999,-0.0955077222927381,294.5326510487952,87632.7216,86830.7624,88513.79334463541,88363.67055276112,32.60800439130521,1901.0878599999992,88683.50649999999,1.1687656141872957
2025-11-25 00:15:00+00:00,88032.91,88081.63,87869.37,87887.28,188.53803,40.57168843406989,89.02431256226555,264.76454557588744,-175.7402330136219,89293.48086366613,87998.69013633387,88646.0855,-0.08604489820792553,288.656033116739,87665.1728,86847.11625,88417.40667622996,88328.3823636677,31.33455203333981,1712.5498299999992,88646.0855,0.9372276219007896
2025-11-25 00:30:00+00:00,87887.28,88279.5,87864.63,88187.03,214.72367,47.55119587846788,64.05229244528164,224.62209494976628,-160.56980250448464,89305.8184772866,87961.3885227134,88633.6035,0.16783431261633144,297.67131646554304,87708.39460000001,86864.24850000002,88381.96411065612,88317.91181821084,29.31796325688591,1927.2734999999993,88633.6035,1.1011802671673985
2025-11-25 00:45:00+00:00,88187.03,88253.52,87975.5,88100.0,148.07411,45.86687433386676,36.81481466194964,187.06063889220297,-150.24582423025333,89321.9084328277,87922.56956717231,88622.239,0.12679590139490032,296.26765100371887,87746.395,86879.3841,88338.58501670902,88301.77020204708,27.445416535893003,1779.1993899999993,88622.239,0.7941038255738626
2025-11-25 01:00:00+00:00,88100.0,88193.94,87900.43,88134.92,143.94301,46.68292997340231,17.84100939396012,153.21671299255442,-135.3757035985943,89327.44432420579,87865.6056757942,88596.525,0.18422985635140504,296.07067593202527,87790.1808,86894.8087,88307.25193721533,88289.41092782137,26.003176279325665,1923.1423999999993,88596.525,0.8186399730099009
2025-11-25 01:15:00+00:00,88134.92,88223.85,87931.19,88048.61,176.06629,44.881985621832555,-4.1129521053953795,121.75077997296447,-125.86373207835985,89310.17034845182,87799.27965154819,88554.725,0.1650220952202433,295.82705622259516,87831.093,86910.75514999998,88267.46086995144,88271.57382205683,24.52565206515749,1747.0761099999993,88554.725,1.0239567931027163
2025-11-25 01:30:00+00:00,88048.61,88098.17,87924.0,87977.17,111.80467,43.38989301169996,-26.96539542134269,92.00754489410305,-118.97294031544574,89280.2365702918,87732.9644297082,88506.6005,0.15782974687289997,287.13726649240965,87863.7966,86926.6067,88222.80073611275,88249.7661315341,23.18512483626954,1635.2714399999993,88506.6005,0.6809409207963001
2025-11-25 01:45:00+00:00,87977.16,87977.98,87719.67,87732.83,158.55816,38.65638844043818,-64.05394337064354,60.79524724115374,-124.84919061179727,89233.78051859225,87643.79748140776,88438.789,0.0559958921007725,285.07817602866595,87888.18319999998,86941.57214999999,88147.42062286464,88211.47456623528,22.779250883508997,1476.7132799999993,88438.789,1.0676441991054832
2025-11-25 02:00:00+00:00,87732.84,87941.88,87604.85,87803.9,183.2095,40.68335791537603,-86.71256135517615,31.293685521887763,-118.00624687706392,89166.0278349892,87587.22616501078,88376.627,0.13723942602123848,288.7890205980469,87913.474,86954.6566,88094.57129627008,88181.28385762525,22.815605510827336,1659.9227799999992,88376.627,1.2480439568807231
2025-11-25 02:15:00+00:00,87803.76,87893.57,87608.01,87627.96,122.55604,37.38960023908759,-117.51196221081773,1.5325559753466642,-119.0445181861644,89124.66320961413,87499.65579038586,88312.1595,0.07895607619753318,288.55837626961585,87942.83320000001,86967.45705,88022.78494299777,88140.29690520858,22.849363379051507,1537.3667399999993,88312.1595,0.8300312461732314
2025-11-25 02:30:00+00:00,87627.96,87703.99,87457.53,87657.69,209.56697,38.29864353857834,-137.93175533463364,-26.360306286649397,-111.57144904798423,89087.16474798725,87425.37025201276,88256.2675,0.139800528013551,285.55134939321516,87974.7016,86980.7409,87966.61649022887,88104.5482455635,23.408506721695904,1746.9337099999993,88256.2675,1.3864903342852908
2025-11-25 02:45:00+00:00,87657.69,87942.26,87657.68,87909.4,145.91407,45.51187987592673,-132.27886669563304,-47.54401836844613,-84.73484832718691,89022.82323621947,87404.03676378052,88213.43,0.31218647105326325,285.48196729369994,88014.177,86995.4292,87957.81395327058,88090.09281996622,22.61086924503877,1892.8477799999994,88213.43,0.9632043271072513
2025-11-25 03:00:00+00:00,87909.41,88048.78,87785.53,87810.66,159.68458,43.369966639298035,-134.2192090246681,-64.87905649969053,-69.34015252497755,88885.26662094545,87419.11037905456,88152.1885,0.2670585915457861,283.8939696298642,88058.9116,87007.80809999998,87935.17488353665,88069.39409256131,21.36029511110986,1733.1631999999993,88152.1885,1.044009692679867
